"id";"created_at";"updated_at";"row_version";"date_time";"resolution";"temperature";"source";"estimated";"location__id"
1953646;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-24 09:00:00+00";"PT60M";13,99;"D";TRUE;1
1953647;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-24 10:00:00+00";"PT60M";15,71;"D";TRUE;1
1953648;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-24 11:00:00+00";"PT60M";16,79;"D";TRUE;1
1953649;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-24 12:00:00+00";"PT60M";17,46;"D";TRUE;1
1953650;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-24 13:00:00+00";"PT60M";17,22;"D";TRUE;1
1953651;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-24 14:00:00+00";"PT60M";16,46;"D";TRUE;1
1953652;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-24 15:00:00+00";"PT60M";15,41;"D";TRUE;1
1953653;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-24 16:00:00+00";"PT60M";14,89;"D";TRUE;1
1953654;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-24 17:00:00+00";"PT60M";14,17;"D";TRUE;1
1953655;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-24 18:00:00+00";"PT60M";13,62;"D";TRUE;1
1953656;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-24 19:00:00+00";"PT60M";13,15;"D";TRUE;1
1953657;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-24 20:00:00+00";"PT60M";12,72;"D";TRUE;1
1953658;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-24 21:00:00+00";"PT60M";12,27;"D";TRUE;1
1953659;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-24 22:00:00+00";"PT60M";11,84;"D";TRUE;1
1953660;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-24 23:00:00+00";"PT60M";11,24;"D";TRUE;1
1953661;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 00:00:00+00";"PT60M";10,83;"D";TRUE;1
1953662;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 01:00:00+00";"PT60M";10,71;"D";TRUE;1
1953663;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 02:00:00+00";"PT60M";10,86;"D";TRUE;1
1953664;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 03:00:00+00";"PT60M";11,01;"D";TRUE;1
1953665;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 04:00:00+00";"PT60M";11,12;"D";TRUE;1
1953666;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 05:00:00+00";"PT60M";11,11;"D";TRUE;1
1953667;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 06:00:00+00";"PT60M";11,35;"D";TRUE;1
1953668;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 07:00:00+00";"PT60M";11,8;"D";TRUE;1
1953669;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 08:00:00+00";"PT60M";12,32;"D";TRUE;1
1953670;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 09:00:00+00";"PT60M";13,06;"D";TRUE;1
1953671;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 10:00:00+00";"PT60M";13,95;"D";TRUE;1
1953672;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 11:00:00+00";"PT60M";15,1;"D";TRUE;1
1953673;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 12:00:00+00";"PT60M";15,98;"D";TRUE;1
1953674;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 13:00:00+00";"PT60M";16,49;"D";TRUE;1
1953675;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 14:00:00+00";"PT60M";16,28;"D";TRUE;1
1953676;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 15:00:00+00";"PT60M";15,72;"D";TRUE;1
1953677;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 16:00:00+00";"PT60M";15,08;"D";TRUE;1
1953678;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 17:00:00+00";"PT60M";14,48;"D";TRUE;1
1953679;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 18:00:00+00";"PT60M";13,95;"D";TRUE;1
1953680;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 19:00:00+00";"PT60M";13,72;"D";TRUE;1
1953681;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 20:00:00+00";"PT60M";13,5;"D";TRUE;1
1953682;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 21:00:00+00";"PT60M";13,22;"D";TRUE;1
1953683;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 22:00:00+00";"PT60M";13,16;"D";TRUE;1
1953684;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-25 23:00:00+00";"PT60M";13,15;"D";TRUE;1
1953685;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 00:00:00+00";"PT60M";13,12;"D";TRUE;1
1953686;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 01:00:00+00";"PT60M";13,06;"D";TRUE;1
1953687;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 02:00:00+00";"PT60M";12,96;"D";TRUE;1
1953688;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 03:00:00+00";"PT60M";12,78;"D";TRUE;1
1953689;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 04:00:00+00";"PT60M";12,7;"D";TRUE;1
1953690;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 05:00:00+00";"PT60M";12,71;"D";TRUE;1
1953691;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 06:00:00+00";"PT60M";12,76;"D";TRUE;1
1953692;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 07:00:00+00";"PT60M";13,01;"D";TRUE;1
1953693;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 08:00:00+00";"PT60M";12,98;"D";TRUE;1
1953694;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 09:00:00+00";"PT60M";13,25;"D";TRUE;1
1953695;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 10:00:00+00";"PT60M";14,08;"D";TRUE;1
1953696;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 11:00:00+00";"PT60M";15,52;"D";TRUE;1
1953697;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 12:00:00+00";"PT60M";16,72;"D";TRUE;1
1953698;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 13:00:00+00";"PT60M";17,3;"D";TRUE;1
1953699;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 14:00:00+00";"PT60M";17,07;"D";TRUE;1
1953700;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 15:00:00+00";"PT60M";16,56;"D";TRUE;1
1953701;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 16:00:00+00";"PT60M";15,99;"D";TRUE;1
1953702;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 17:00:00+00";"PT60M";15,49;"D";TRUE;1
1953703;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 18:00:00+00";"PT60M";14,94;"D";TRUE;1
1953704;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 19:00:00+00";"PT60M";14,68;"D";TRUE;1
1953705;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 20:00:00+00";"PT60M";14,4;"D";TRUE;1
1953706;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 21:00:00+00";"PT60M";14,18;"D";TRUE;1
1953707;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 22:00:00+00";"PT60M";14,05;"D";TRUE;1
1953708;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-26 23:00:00+00";"PT60M";13,97;"D";TRUE;1
1953709;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 00:00:00+00";"PT60M";13,73;"D";TRUE;1
1953710;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 01:00:00+00";"PT60M";13,24;"D";TRUE;1
1953711;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 02:00:00+00";"PT60M";12,65;"D";TRUE;1
1953712;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 03:00:00+00";"PT60M";12,03;"D";TRUE;1
1953713;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 04:00:00+00";"PT60M";11,35;"D";TRUE;1
1953714;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 05:00:00+00";"PT60M";10,76;"D";TRUE;1
1953715;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 06:00:00+00";"PT60M";10,54;"D";TRUE;1
1953716;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 07:00:00+00";"PT60M";11,17;"D";TRUE;1
1953717;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 08:00:00+00";"PT60M";12,21;"D";TRUE;1
1953718;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 09:00:00+00";"PT60M";13,55;"D";TRUE;1
1953719;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 10:00:00+00";"PT60M";15,01;"D";TRUE;1
1953720;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 11:00:00+00";"PT60M";16,76;"D";TRUE;1
1953721;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 12:00:00+00";"PT60M";18,04;"D";TRUE;1
1953722;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 13:00:00+00";"PT60M";18,63;"D";TRUE;1
1953723;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 14:00:00+00";"PT60M";18,29;"D";TRUE;1
1953724;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 15:00:00+00";"PT60M";17,5;"D";TRUE;1
1953725;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 16:00:00+00";"PT60M";16,44;"D";TRUE;1
1953726;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 17:00:00+00";"PT60M";15,4;"D";TRUE;1
1953727;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 18:00:00+00";"PT60M";14,45;"D";TRUE;1
1953728;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 19:00:00+00";"PT60M";13,9;"D";TRUE;1
1953729;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 20:00:00+00";"PT60M";13,47;"D";TRUE;1
1953730;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 21:00:00+00";"PT60M";13,09;"D";TRUE;1
1953731;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 22:00:00+00";"PT60M";12,83;"D";TRUE;1
1953732;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-27 23:00:00+00";"PT60M";12,59;"D";TRUE;1
1953733;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 00:00:00+00";"PT60M";12,18;"D";TRUE;1
1953734;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 01:00:00+00";"PT60M";11,59;"D";TRUE;1
1953735;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 02:00:00+00";"PT60M";10,96;"D";TRUE;1
1953736;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 03:00:00+00";"PT60M";10,33;"D";TRUE;1
1953737;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 04:00:00+00";"PT60M";9,82;"D";TRUE;1
1953738;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 05:00:00+00";"PT60M";9,41;"D";TRUE;1
1953739;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 06:00:00+00";"PT60M";9,32;"D";TRUE;1
1953740;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 07:00:00+00";"PT60M";10,02;"D";TRUE;1
1953741;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 08:00:00+00";"PT60M";10,94;"D";TRUE;1
1953742;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 09:00:00+00";"PT60M";12,1;"D";TRUE;1
1953743;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 10:00:00+00";"PT60M";13,23;"D";TRUE;1
1953744;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 11:00:00+00";"PT60M";14,59;"D";TRUE;1
1953745;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 12:00:00+00";"PT60M";15,53;"D";TRUE;1
1953746;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 13:00:00+00";"PT60M";16,08;"D";TRUE;1
1953747;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 14:00:00+00";"PT60M";15,83;"D";TRUE;1
1953748;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 15:00:00+00";"PT60M";15,2;"D";TRUE;1
1953749;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 16:00:00+00";"PT60M";14,17;"D";TRUE;1
1953750;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 17:00:00+00";"PT60M";13,52;"D";TRUE;1
1953751;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 18:00:00+00";"PT60M";12,77;"D";TRUE;1
1953752;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 19:00:00+00";"PT60M";12,45;"D";TRUE;1
1953753;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 20:00:00+00";"PT60M";12,26;"D";TRUE;1
1953754;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 21:00:00+00";"PT60M";12,07;"D";TRUE;1
1953755;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 22:00:00+00";"PT60M";11,83;"D";TRUE;1
1953756;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-28 23:00:00+00";"PT60M";11,53;"D";TRUE;1
1953757;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 00:00:00+00";"PT60M";11,18;"D";TRUE;1
1953758;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 01:00:00+00";"PT60M";10,83;"D";TRUE;1
1953759;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 02:00:00+00";"PT60M";10,51;"D";TRUE;1
1953760;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 03:00:00+00";"PT60M";10,14;"D";TRUE;1
1953761;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 04:00:00+00";"PT60M";9,64;"D";TRUE;1
1953762;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 05:00:00+00";"PT60M";9,14;"D";TRUE;1
1953763;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 06:00:00+00";"PT60M";8,93;"D";TRUE;1
1953764;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 07:00:00+00";"PT60M";9,56;"D";TRUE;1
1953765;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 08:00:00+00";"PT60M";10,8;"D";TRUE;1
1953766;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 09:00:00+00";"PT60M";11,96;"D";TRUE;1
1953767;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 10:00:00+00";"PT60M";13,2;"D";TRUE;1
1953768;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 11:00:00+00";"PT60M";14,1;"D";TRUE;1
1953769;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 12:00:00+00";"PT60M";14,63;"D";TRUE;1
1953770;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 13:00:00+00";"PT60M";14,61;"D";TRUE;1
1953771;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 14:00:00+00";"PT60M";14,13;"D";TRUE;1
1953772;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 15:00:00+00";"PT60M";13,22;"D";TRUE;1
1953773;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 16:00:00+00";"PT60M";12,66;"D";TRUE;1
1953774;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 17:00:00+00";"PT60M";11,97;"D";TRUE;1
1953775;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 18:00:00+00";"PT60M";11,39;"D";TRUE;1
1953776;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 19:00:00+00";"PT60M";10,98;"D";TRUE;1
1953777;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 20:00:00+00";"PT60M";10,57;"D";TRUE;1
1953778;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 21:00:00+00";"PT60M";10,2;"D";TRUE;1
1953779;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 22:00:00+00";"PT60M";9,9;"D";TRUE;1
1953780;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-29 23:00:00+00";"PT60M";9,52;"D";TRUE;1
1953781;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 00:00:00+00";"PT60M";9,11;"D";TRUE;1
1953782;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 01:00:00+00";"PT60M";8,6;"D";TRUE;1
1953783;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 02:00:00+00";"PT60M";8,16;"D";TRUE;1
1953784;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 03:00:00+00";"PT60M";7,77;"D";TRUE;1
1953785;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 04:00:00+00";"PT60M";7,46;"D";TRUE;1
1953786;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 05:00:00+00";"PT60M";7,21;"D";TRUE;1
1953787;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 06:00:00+00";"PT60M";7,3;"D";TRUE;1
1953788;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 07:00:00+00";"PT60M";8,36;"D";TRUE;1
1953789;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 08:00:00+00";"PT60M";9,61;"D";TRUE;1
1953790;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 09:00:00+00";"PT60M";11,18;"D";TRUE;1
1953791;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 10:00:00+00";"PT60M";12,7;"D";TRUE;1
1953792;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 11:00:00+00";"PT60M";14,42;"D";TRUE;1
1953793;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 12:00:00+00";"PT60M";15,58;"D";TRUE;1
1953794;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 13:00:00+00";"PT60M";16,2;"D";TRUE;1
1953795;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 14:00:00+00";"PT60M";15,99;"D";TRUE;1
1953796;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 15:00:00+00";"PT60M";15,42;"D";TRUE;1
1953797;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 16:00:00+00";"PT60M";14,6;"D";TRUE;1
1953798;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 17:00:00+00";"PT60M";14,25;"D";TRUE;1
1953799;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 18:00:00+00";"PT60M";13,58;"D";TRUE;1
1953800;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 19:00:00+00";"PT60M";13,12;"D";TRUE;1
1953801;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 20:00:00+00";"PT60M";12,67;"D";TRUE;1
1953802;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 21:00:00+00";"PT60M";12,31;"D";TRUE;1
1953803;"2020-10-23 05:00:08.09372+00";"2020-10-23 05:00:08.09372+00";1;"2020-10-30 22:00:00+00";"PT60M";12,03;"D";TRUE;1
1953834;"2020-10-23 06:00:08.600097+00";"2020-10-23 06:00:08.600097+00";1;"2020-10-24 04:00:00+00";"PT60M";10;"D";TRUE;1
1953835;"2020-10-23 06:00:08.600097+00";"2020-10-23 06:00:08.600097+00";1;"2020-10-24 05:00:00+00";"PT60M";9,77;"D";TRUE;1
1953836;"2020-10-23 06:00:08.600097+00";"2020-10-23 06:00:08.600097+00";1;"2020-10-24 06:00:00+00";"PT60M";9,95;"D";TRUE;1
1953837;"2020-10-23 06:00:08.600097+00";"2020-10-23 06:00:08.600097+00";1;"2020-10-24 07:00:00+00";"PT60M";10,89;"D";TRUE;1
1953838;"2020-10-23 06:00:08.600097+00";"2020-10-23 06:00:08.600097+00";1;"2020-10-24 08:00:00+00";"PT60M";12,49;"D";TRUE;1
1953839;"2020-10-23 06:00:08.600097+00";"2020-10-23 06:00:08.600097+00";1;"2020-10-24 09:00:00+00";"PT60M";13,99;"D";TRUE;1
1953840;"2020-10-23 06:00:08.600097+00";"2020-10-23 06:00:08.600097+00";1;"2020-10-24 10:00:00+00";"PT60M";15,7;"D";TRUE;1
1953841;"2020-10-23 06:00:08.600097+00";"2020-10-23 06:00:08.600097+00";1;"2020-10-24 11:00:00+00";"PT60M";16,78;"D";TRUE;1
1953842;"2020-10-23 06:00:08.600097+00";"2020-10-23 06:00:08.600097+00";1;"2020-10-24 12:00:00+00";"PT60M";17,46;"D";TRUE;1
1953843;"2020-10-23 06:00:08.600097+00";"2020-10-23 06:00:08.600097+00";1;"2020-10-24 13:00:00+00";"PT60M";17,21;"D";TRUE;1
1953844;"2020-10-23 06:00:08.600097+00";"2020-10-23 06:00:08.600097+00";1;"2020-10-24 14:00:00+00";"PT60M";16,46;"D";TRUE;1
1953845;"2020-10-23 06:00:08.600097+00";"2020-10-23 06:00:08.600097+00";1;"2020-10-24 15:00:00+00";"PT60M";15,41;"D";TRUE;1
1953846;"2020-10-23 06:00:08.600097+00";"2020-10-23 06:00:08.600097+00";1;"2020-10-24 16:00:00+00";"PT60M";14,89;"D";TRUE;1
1953847;"2020-10-23 06:00:08.600097+00";"2020-10-23 06:00:08.600097+00";1;"2020-10-24 17:00:00+00";"PT60M";14,17;"D";TRUE;1
1953848;"2020-10-23 06:00:08.600097+00";"2020-10-23 06:00:08.600097+00";1;"2020-10-24 18:00:00+00";"PT60M";13,61;"D";TRUE;1
1953849;"2020-10-23 06:00:08.600097+00";"2020-10-23 06:00:08.600097+00";1;"2020-10-24 19:00:00+00";"PT60M";13,15;"D";TRUE;1
